user_id,items_count,money_spent,total_recommend,recommend_percent
76561197996672722,352,5030.7699999999995,0.0,0.0
moistmoot,19,199.88,0.0,0.0
carsa2k,208,2028.24,2.0,0.96
76561198050056860,56,593.39,0.0,0.0
76561198111943364,18,194.9,1.0,5.56
georgebrah,37,347.75,1.0,2.7
NoNameAnonymous,56,490.68,3.0,5.36
76561197998876897,26,425.81,1.0,3.85
76561197987677468,60,886.62,0.0,0.0
76561198071563428,22,142.85,0.0,0.0
dobosono,54,775.55,0.0,0.0
76561198083522714,50,147.85,4.0,8.0
76561198000920962,35,325.73,0.0,0.0
76561198084087283,60,860.5699999999999,1.0,1.67
jvkzero,239,2767.3199999999997,3.0,1.26
DocChutney,210,2030.54,0.0,0.0
4432XABLAU,204,1572.37,3.0,1.47
76561198050928971,117,1667.09,0.0,0.0
76561198053792707,37,519.72,0.0,0.0
Rakrent,140,1785.79,0.0,0.0
dodado1,52,387.78000000000003,5.0,9.62
DodgM8,346,4258.6,0.0,0.0
BlackApple22,121,1538.87,0.0,0.0
Ninjinius,173,1701.8899999999999,3.0,1.73
76561198070174597,64,496.63,1.0,1.56
Wumba,99,1097.24,0.0,0.0
dogmaster108,77,557.65,1.0,1.3
deadapostle,160,1822.73,0.0,0.0
Enemyofthetroll,93,807.92,1.0,1.08
76561198073679136,74,534.71,0.0,0.0
878yasun999,72,674.55,0.0,0.0
76561198085538602,180,1096.41,0.0,0.0
apotatodealer,72,1017.4599999999999,1.0,1.39
76561198056179329,59,253.85,0.0,0.0
76561198067336524,64,560.68,1.0,1.56
MEOWYMEOOWWEWEW,136,1304.18,1.0,0.74
randyy242,514,6240.849999999999,3.0,0.58
urmumdiedxd,25,139.93,2.0,8.0
kozleewat,29,89.91,2.0,6.9
76561198071695653,55,504.59,1.0,1.82
76561198062511043,55,420.71,0.0,0.0
dogryan100,86,593.67,0.0,0.0
76561198072545923,50,141.89,0.0,0.0
76561198012693239,207,2417.36,0.0,0.0
76561198017524014,278,3518.79,0.0,0.0
tRollioi,152,1374.97,4.0,2.63
76561198030313974,58,199.85999999999999,0.0,0.0
azzythenig,139,1161.37,0.0,0.0
Dolphinquack,92,828.55,4.0,4.35
76561198069616842,64,582.98,3.0,4.69
76561198056006863,39,136.67000000000002,0.0,0.0
domfunkle,214,2315.8,0.0,0.0
dommcmillan7,204,3028.87,0.0,0.0
kharr999,425,4550.62,2.0,0.47
76561198000858214,120,1977.76,0.0,0.0
76561198042466137,6,39.97,0.0,0.0
Insertnamehere,277,2965.15,0.0,0.0
76561198063176951,126,1795.94,0.0,0.0
76561197996524718,594,7222.75,3.0,0.51
phgodfather,27,319.61,1.0,3.7
76561198065395473,142,1223.35,0.0,0.0
76561198133773636,29,79.94,0.0,0.0
76561198082639535,113,1252.1399999999999,1.0,0.88
76561198012252740,203,2773.44,2.0,0.99
JD_WCE,51,874.35,2.0,3.92
thepengwin,418,4225.99,1.0,0.24
76561198140978970,9,237.85,0.0,0.0
donutmaster123,352,4405.08,0.0,0.0
76561198066925868,79,901.38,0.0,0.0
76561198094233773,200,1490.16,1.0,0.5
doobyjohnson,144,1309.15,1.0,0.69
76561198041230088,23,217.81,0.0,0.0
76561198079228209,32,374.83,1.0,3.12
doogi,262,2086.99,4.0,1.53
76561198043664503,122,1373.1499999999999,0.0,0.0
DOOMBOY12345,156,2137.25,1.0,0.64
Suparcoffeeninja,223,2954.07,1.0,0.45
76561198027844722,249,2548.81,0.0,0.0
76561198058713745,40,489.76,0.0,0.0
76561198073248766,117,1267.1399999999999,2.0,1.71
76561198042498146,51,431.69,0.0,0.0
76561198074259637,54,372.77,1.0,1.85
76561198078148720,62,424.76,0.0,0.0
76561198061808307,126,1155.33,0.0,0.0
76561198143395684,192,1105.24,4.0,2.08
76561198053351607,49,674.65,1.0,2.04
76561198079329186,37,289.84,0.0,0.0
76561198047302241,37,545.64,0.0,0.0
76561198082881423,89,712.4499999999999,1.0,1.12
haritharsyadcp,66,285.7,3.0,4.55
DaBiff,312,3549.61,2.0,0.64
nolosing,448,4931.11,1.0,0.22
76561198054085608,33,261.87,0.0,0.0
76561198073217243,27,175.89,0.0,0.0
76561198049552550,246,2836.0499999999997,0.0,0.0
76561198071246965,40,505.71999999999997,0.0,0.0
dougamer,412,4514.48,1.0,0.24
Douglas24,73,938.48,0.0,0.0
76561198055443129,14,94.93,0.0,0.0
DovaMeal,129,1491.1299999999999,1.0,0.78
76561198058547096,62,864.52,1.0,1.61
76561198004964462,65,832.5699999999999,0.0,0.0
Droleee,123,1230.05,6.0,4.88
Dozza_The_Wozza,77,714.58,7.0,9.09
Dpaje,110,1308.17,0.0,0.0
76561198072725613,142,1611.04,0.0,0.0
DefNotPeter,322,4326.3099999999995,4.0,1.24
andreki,33,627.72,0.0,0.0
76561197965208032,325,3802.7799999999997,2.0,0.62
76561198082019137,48,300.76,0.0,0.0
jakomako9,91,910.3399999999999,0.0,0.0
76561198041623808,66,756.55,0.0,0.0
tallme22,219,1711.53,1.0,0.46
76561198045349941,179,2605.2599999999998,1.0,0.56
76561198067683121,59,591.6,0.0,0.0
green_fox12,77,796.53,1.0,1.3
eph3k,5,49.96,0.0,0.0
76561198049488471,10,49.95,0.0,0.0
renegadematt74,131,1638.02,0.0,0.0
76561198067632713,36,318.79,0.0,0.0
76561198067686665,4,19.98,0.0,0.0
76561198052609538,23,429.84,0.0,0.0
Jackrocks217,38,479.73,0.0,0.0
djnien123,69,569.68,0.0,0.0
76561198061178366,132,1838.09,5.0,3.79
76561198066572102,44,542.67,0.0,0.0
drduckphd,115,1613.75,0.0,0.0
drmeeep,66,674.59,0.0,0.0
Redjay1,72,445.69,1.0,1.39
pixelturtle,115,1073.22,1.0,0.87
ms31ms,48,489.67999999999995,0.0,0.0
76561198071964581,81,773.06,0.0,0.0
DoctorSpaceman,261,2767.67,0.0,0.0
76561198088830592,26,86.92999999999999,1.0,3.85
not_a_weeaboo,142,1754.9099999999999,0.0,0.0
76561198073666829,36,104.92999999999999,2.0,5.56
76561198014834244,50,494.82,0.0,0.0
76561198068194476,178,1721.8899999999999,0.0,0.0
76561198011037184,176,2013.73,0.0,0.0
dragydragon,18,153.89,0.0,0.0
76561198040152832,61,887.5,3.0,4.92
76561198064608457,24,354.88,0.0,0.0
baimee,68,471.69,1.0,1.47
76561198057660678,141,1563.9099999999999,2.0,1.42
76561198036808112,54,1005.53,0.0,0.0
76561198034926674,43,454.77,0.0,0.0
76561198044946320,31,412.81,0.0,0.0
76561198028843194,165,1761.19,1.0,0.61
76561198106595462,35,113.85,0.0,0.0
76561198063432640,153,2138.72,0.0,0.0
76561198043636856,190,2691.27,5.0,2.63
Dramiken,47,367.76,8.0,17.02
76561198032260429,33,387.84,0.0,0.0
76561198074479756,75,1330.44,3.0,4.0
76561198099625111,2,14.99,0.0,0.0
dravenk,124,1788.05,3.0,2.42
Ctrl_Alt_Kaboom,75,882.46,0.0,0.0
Draydian,32,210.88,1.0,3.12
drazsyker,407,5147.29,1.0,0.25
76561198112110389,60,451.74,1.0,1.67
millplaygame,327,3695.87,3.0,0.92
76561197971627623,31,290.83,0.0,0.0
76561198041309138,29,309.85,0.0,0.0
Drewmatic,823,1498.03,6.0,0.73
DrexelWhiteWalter,58,171.83,4.0,6.9
RealYams,23,164.94,0.0,0.0
76561198045470612,77,1152.3899999999999,3.0,3.9
76561198096927676,32,74.94,0.0,0.0
76561198073975705,49,579.6899999999999,0.0,0.0
76561198084623564,25,259.86,1.0,4.0
DripU,94,1220.31,3.0,3.19
drako227,40,246.8,1.0,2.5
xDrkx,87,1136.26,1.0,1.15
76561198050271217,42,647.64,1.0,2.38
Drocadile,206,1851.45,5.0,2.43
76561198014421677,63,775.56,0.0,0.0
droidcommandohero,89,729.47,3.0,3.37
droids18,50,421.71999999999997,1.0,2.0
76561198070624749,13,197.91,0.0,0.0
Mexican-Putin,61,440.71999999999997,2.0,3.28
76561198079218581,116,1836.09,2.0,1.72
76561198063882554,102,715.48,1.0,0.98
76561198137613051,55,486.73,0.0,0.0
SpiicyOrange,290,2381.7,2.0,0.69
76561198075369739,46,479.78999999999996,1.0,2.17
76561198039160345,19,125.88,0.0,0.0
76561198043983453,82,861.43,0.0,0.0
drunkchef,57,324.81,8.0,14.04
pot-a-toe,191,1850.66,0.0,0.0
edwardthomas6262,71,816.48,0.0,0.0
awpsum,172,1720.94,0.0,0.0
KeepTheChangeYouFilthyAnimal,154,943.39,3.0,1.95
76561197960888883,40,470.69,0.0,0.0
Dr_Facepalm,48,511.75,0.0,0.0
NuClearBomba,43,611.64,2.0,4.65
76561198025394215,146,1675.79,0.0,0.0
76561198092005310,18,110.94,0.0,0.0
DeccasTurboJ,16,134.95,0.0,0.0
gingerninger,281,2311.0,2.0,0.71
Spclst69,35,423.74,0.0,0.0
Dub5,40,469.73,3.0,7.5
DubberRucky,51,492.71999999999997,1.0,1.96
dubstep3000,148,1851.33,3.0,2.03
chuzz,59,652.55,1.0,1.69
BESTPERSON,353,2705.24,4.0,1.13
76561198062039624,106,1774.07,1.0,0.94
PirateDucky,67,416.65999999999997,0.0,0.0
76561197982437091,88,1078.32,1.0,1.14
Duckei,257,3292.8199999999997,0.0,0.0
76561198044588815,214,2210.16,1.0,0.47
TheDucktor,177,2216.68,1.0,0.56
Napalm_Industry,455,5483.5199999999995,0.0,0.0
Duckuy,56,628.59,1.0,1.79
76561197973219617,166,2080.58,0.0,0.0
76561198085125793,87,871.0,2.0,2.3
dudumon,51,243.23,1.0,1.96
76561198060747681,116,1817.85,0.0,0.0
Duergar,84,977.3199999999999,0.0,0.0
76561198075601406,18,14.99,0.0,0.0
76561198015892252,76,1150.2,0.0,0.0
flamingdrag00n,37,224.87,1.0,2.7
76561198068392470,76,676.63,1.0,1.32
readthisURL,33,249.82999999999998,1.0,3.03
76561198041709308,97,989.38,0.0,0.0
min3man,43,475.71,2.0,4.65
76561198068748380,15,249.86,0.0,0.0
76561198055400340,88,1050.54,1.0,1.14
76561198106782017,123,501.53,1.0,0.81
Dunaway,171,1418.02,1.0,0.58
rosalindo,266,2052.44,1.0,0.38
76561198038301951,168,2299.74,0.0,0.0
76561198055542679,73,617.66,2.0,2.74
76561198070859502,26,464.82,0.0,0.0
DusCrazyPerson,136,1103.3,1.0,0.74
76561198070376295,123,1822.98,0.0,0.0
76561198048334447,39,123.9,0.0,0.0
45883274,275,3059.98,0.0,0.0
76561198083326262,20,196.85999999999999,0.0,0.0
dustydustkid,83,708.54,0.0,0.0
76561197998609347,19,230.85,0.0,0.0
MAKLO_GEMING_xDDDD,140,617.4399999999999,7.0,5.0
PrintedinGold,281,3541.38,2.0,0.71
76561198036933069,54,707.59,3.0,5.56
dwarfenninja,18,228.87,0.0,0.0
Asyamercilicious,87,687.48,2.0,2.3
76561198067953398,6,34.98,0.0,0.0
TEE4,222,2875.19,0.0,0.0
76561198046914681,78,759.51,2.0,2.56
pizzerman,83,910.42,5.0,6.02
76561198026167749,127,1200.2,0.0,0.0
76561198045698134,18,239.86999999999998,1.0,5.56
DylanKenzo,63,269.7,1.0,1.59
FireCannotBeContained,73,694.5799999999999,0.0,0.0
Dyrrrrran,37,349.77,1.0,2.7
76561198011431696,121,1017.34,0.0,0.0
76561198098852080,24,114.91,1.0,4.17
exsaw19,41,249.82,0.0,0.0
76561198065621863,48,351.75,0.0,0.0
mukeshmani,16,184.89999999999998,1.0,6.25
76561198006443105,155,2058.61,0.0,0.0
76561198008793871,33,558.72,1.0,3.03
76561198037009287,89,1161.34,0.0,0.0
Legendld,142,2164.74,2.0,1.41
GremoryEagle,39,457.71,1.0,2.56
76561198064646436,67,819.53,1.0,1.49
76561198051643300,25,254.82,0.0,0.0
76561198077167502,14,24.99,0.0,0.0
76561198025974375,63,811.55,0.0,0.0
76561198044208957,46,571.6,0.0,0.0
76561198084685872,58,464.21,1.0,1.72
76561198075141837,135,1835.9199999999998,0.0,0.0
76561198084882533,98,541.71,0.0,0.0
76561198103108238,60,660.73,1.0,1.67
ineedacsgolobu,78,733.51,2.0,2.56
76561198039234753,27,429.83,0.0,0.0
76561198044052424,80,996.3299999999999,1.0,1.25
76561198047195623,92,990.42,0.0,0.0
76561198048030308,262,2952.08,1.0,0.38
76561198072702385,13,69.95,0.0,0.0
azkk,90,420.75,4.0,4.44
76561198154327546,5,24.98,0.0,0.0
landaishan,79,1120.44,2.0,2.53
76561198044965372,97,1244.62,0.0,0.0
EcoBro2,19,175.87,0.0,0.0
ecobro3,23,173.85,2.0,8.7
vesgozina,10,79.96,1.0,10.0
76561198048916475,120,1783.82,0.0,0.0
76561198013282313,51,483.71,0.0,0.0
76561198041784567,133,1815.8799999999999,0.0,0.0
76561198094321155,155,2764.49,0.0,0.0
76561198063000481,59,804.56,7.0,11.86
76561198061921235,286,3535.53,0.0,0.0
76561198077985031,46,79.94999999999999,0.0,0.0
76561198005576563,214,3130.12,4.0,1.87
NinjaPrei,53,317.77,8.0,15.09
Highpancake,75,960.54,1.0,1.33
76561198011927976,168,2102.7,0.0,0.0
76561198043089559,19,155.91,0.0,0.0
76561198062533699,92,1245.24,1.0,1.09
76561198074673097,116,682.28,0.0,0.0
Eduditto,89,447.52,0.0,0.0
76561198037366452,246,3201.2,0.0,0.0
Sanskeleteen,134,612.46,7.0,5.22
76561198069726647,22,259.88,0.0,0.0
edyac,182,2075.11,1.0,0.55
Eehee,341,4124.9,6.0,1.76
76561198085158205,44,505.75,0.0,0.0
76561198047746970,113,1352.23,1.0,0.88
76561198058933441,116,914.58,0.0,0.0
assassintorteachip,192,2517.27,1.0,0.52
76561198038228033,106,1133.3,3.0,2.83
76561198074156090,46,386.77,0.0,0.0
conco_gg,111,1407.3,0.0,0.0
76561198079329602,19,91.92999999999999,0.0,0.0
76561198041034225,17,4.99,0.0,0.0
senpiflesh,100,795.57,4.0,4.0
Ehryus,132,1552.94,5.0,3.79
76561198049268659,138,1693.86,0.0,0.0
eiberg10,81,727.47,4.0,4.94
FluffiestChicken,445,4419.28,0.0,0.0
lolfail0009,87,1005.33,0.0,0.0
eiglow,52,349.74,6.0,11.54
nano11ful,38,210.84,3.0,7.89
BankBunk,71,782.23,2.0,2.82
76561197997555288,60,1133.46,0.0,0.0
morecoolerthanu,38,278.62,0.0,0.0
564743553uy5367,52,484.72999999999996,1.0,1.92
76561198041122979,219,2973.99,5.0,2.28
Ekijo,50,389.75,2.0,4.0
the_commissariat,47,558.59,2.0,4.26
flesz,129,1350.26,0.0,0.0
lolm8y,35,152.88,0.0,0.0
76561198068550186,97,1007.37,3.0,3.09
76561198091331725,21,209.85,0.0,0.0
CRAWLING-ON-MY-CRAWL,92,447.40000000000003,1.0,1.09
qwevor,83,794.53,1.0,1.2
76561198086311312,11,34.98,1.0,9.09
76561198067329668,67,875.32,0.0,0.0
76561198073902962,45,226.85,1.0,2.22
pejelagarto0,133,1217.89,1.0,0.75
76561198103357676,60,735.5699999999999,1.0,1.67
76561198100006420,80,124.92,1.0,1.25
76561198007538539,123,1630.05,0.0,0.0
mixedupgames,21,227.89,0.0,0.0
Ultrach,47,95.91,0.0,0.0
Elbio007,58,818.55,0.0,0.0
elcasero,108,354.58,3.0,2.78
76561198098850999,37,96.96000000000001,0.0,0.0
HiDDED,158,2087.86,0.0,0.0
76561198068289279,162,1808.83,0.0,0.0
qbeggs,224,2290.24,0.0,0.0
thomas_v2000,130,665.55,2.0,1.54
76561198061455162,5,4.99,0.0,0.0
Hugenanagugu2,82,1049.45,7.0,8.54
76561198011493875,167,1892.0,4.0,2.4
76561198056652803,134,1657.36,1.0,0.75
ElectroSpeed,29,79.96000000000001,2.0,6.9
76561198060319088,41,317.78,3.0,7.32
elektro_haus,342,4069.21,7.0,2.05
76561198060785575,39,475.76,3.0,7.69
Elemento2113,98,639.95,0.0,0.0
elgerjp,329,1895.0,1.0,0.3
76561198061790462,19,184.92,0.0,0.0
Elie1234,92,912.27,0.0,0.0
elind21,29,362.82,2.0,6.9
76561198069687708,77,948.24,0.0,0.0
76561198092101068,2,0.0,0.0,0.0
elitepaperweight,61,819.6,0.0,0.0
skullduggery55,214,2426.47,0.0,0.0
Elk160,198,2339.85,8.0,4.04
elkpodeush,32,198.8,2.0,6.25
Elkurr,66,977.56,1.0,1.52
Ellaia,115,976.36,0.0,0.0
76561198059400831,31,239.9,0.0,0.0
76561198076357381,54,547.6899999999999,1.0,1.85
76561198082975705,50,114.95,0.0,0.0
elrims,141,1088.25,5.0,3.55
Elt0r,155,1926.85,1.0,0.65
theeternalstruggle,90,949.34,0.0,0.0
marshythemarshmallowman,108,1311.69,2.0,1.85
Boracks,24,97.89999999999999,1.0,4.17
76561197960564189,56,667.59,0.0,0.0
76561198071534186,154,1331.2,2.0,1.3
76561198045272489,93,1217.26,1.0,1.08
emilymaykong,15,93.94,0.0,0.0
Ember1654,254,2812.98,4.0,1.57
76561198066226356,124,1586.19,0.0,0.0
76561198049440934,170,2021.82,1.0,0.59
76561198088869440,62,586.64,1.0,1.61
oshilorenzo89,22,204.82,0.0,0.0
EmperorBadger,207,2670.88,0.0,0.0
Kazanator93,143,1903.81,0.0,0.0
EmperorFaiz,94,992.3199999999999,2.0,2.13
emperorsly,281,3267.79,0.0,0.0
emporer88,70,737.62,4.0,5.71
mting4,42,505.52,1.0,2.38
Emrald,210,2683.44,0.0,0.0
76561198066274067,34,407.74,0.0,0.0
76561198074951189,142,2181.73,0.0,0.0
76561198040378347,88,1031.4099999999999,1.0,1.14
Red_Slinger,88,685.63,0.0,0.0
Ender2545,122,366.71999999999997,0.0,0.0
76561198065344627,43,440.71,5.0,11.63
oxidexx,73,687.18,0.0,0.0
EndofMedia,92,1213.76,0.0,0.0
76561198041625771,13,92.94,0.0,0.0
76561198041108364,58,537.64,0.0,0.0
enflan,90,759.42,0.0,0.0
76561198112984906,31,234.85,2.0,6.45
Enska,378,5220.65,0.0,0.0
76561198053524100,62,508.68,0.0,0.0
76561198085252548,20,218.88,0.0,0.0
EnvyMouse,77,919.5,0.0,0.0
76561198056764604,27,342.82,0.0,0.0
76561197999485868,70,1006.21,0.0,0.0
76561198067669838,10,77.93,0.0,0.0
76561198067001340,15,285.84,0.0,0.0
CaptainCrytec,99,947.3299999999999,4.0,4.04
76561198049218597,60,447.71,0.0,0.0
76561198083563596,92,1147.34,0.0,0.0
epiclyralphy,503,5923.88,1.0,0.2
76561198094065803,115,1323.22,4.0,3.48
youareverygay,98,607.6,1.0,1.02
epicpieman101,151,1539.83,0.0,0.0
Epicruins195,150,1640.81,0.0,0.0
epicsnail1996,99,1209.24,1.0,1.01
chumlee0409,52,384.74,2.0,3.85
doyouwantorp,73,674.5600000000001,4.0,5.48
chris849,67,691.6,0.0,0.0
76561198071748761,12,265.86,0.0,0.0
Eralus,280,3526.84,1.0,0.36
erase883,433,6533.07,0.0,0.0
justen2000,34,524.76,0.0,0.0
phazeback,185,2341.58,0.0,0.0
holy_angel_of_death,86,1062.3799999999999,1.0,1.16
BongLord69,257,3439.69,0.0,0.0
radiusstep,83,390.71999999999997,1.0,1.2
SynysterGates18,91,528.57,0.0,0.0
76561198022095362,184,2103.64,0.0,0.0
76561198052272007,205,2338.67,2.0,0.98
eryx89,91,1039.33,0.0,0.0
76561198073457050,5,0.0,0.0,0.0
escapetradingprofile,92,289.83,1.0,1.09
76561198048432706,34,345.75,2.0,5.88
76561198016122270,120,1775.76,0.0,0.0
76561198047591558,103,1395.3,0.0,0.0
76561198072436531,84,442.03,0.0,0.0
esem88,67,708.34,3.0,4.48
CoolerCats,61,589.63,0.0,0.0
76561198033165360,96,1227.31,0.0,0.0
76561198049845244,41,439.8,0.0,0.0
76561198045345917,109,911.46,0.0,0.0
76561198025749178,201,1798.96,0.0,0.0
joaquinmoratillo,44,209.89,0.0,0.0
76561198095949314,140,1041.77,2.0,1.43
12DeAgostoAs12HRSe26MIN,35,280.78,2.0,5.71
AlastorSeah,499,5401.48,3.0,0.6
Esvada,64,770.56,3.0,4.69
evileta,135,1669.96,0.0,0.0
DEx-XYZ,42,88.92,2.0,4.76
eternalblast,105,1037.26,1.0,0.95
1870380085,43,298.79,0.0,0.0
eterna_amn,107,1269.89,1.0,0.93
76561198067701049,88,1276.23,0.0,0.0
76561198070692098,55,723.5799999999999,1.0,1.82
TempestNZ,112,905.37,1.0,0.89
Etoka,215,2298.34,3.0,1.4
76561198156395131,14,259.9,0.0,0.0
Pinguinbeta18,374,3003.28,3.0,0.8
Eudanil,336,4265.9,2.0,0.6
76561198048578169,42,656.72,1.0,2.38
Euluncia,62,750.52,0.0,0.0
eunmac,743,8398.9,3.0,0.4
76561198000734300,46,488.73,0.0,0.0
Tropic_Thunder_,43,206.82999999999998,2.0,4.65
Vanxe123,96,557.65,0.0,0.0
EvenGonna,349,4408.41,0.0,0.0
Everae,387,2958.47,9.0,2.33
BitchIAmGod,23,204.32,2.0,8.7
Alphawolf197,87,1134.32,0.0,0.0
76561198065923342,303,3617.79,0.0,0.0
76561198064838276,108,1030.45,0.0,0.0
76561198062630600,55,354.78999999999996,1.0,1.82
Eviloverlord1987BC,429,4974.84,2.0,0.47
76561198044138699,53,585.65,0.0,0.0
76561197972468173,41,447.68,0.0,0.0
76561198064708436,117,1567.2,0.0,0.0
evilcow95,74,715.59,0.0,0.0
76561198102826090,13,59.95,1.0,7.69
76561198057024031,90,734.37,0.0,0.0
76561197981374310,205,2262.64,2.0,0.98
76561198047541870,32,449.75,0.0,0.0
76561198079314344,90,769.44,1.0,1.11
76561197993683970,21,166.88,0.0,0.0
76561197968108638,53,505.58,0.0,0.0
excelrox,57,331.74,0.0,0.0
76561198065775532,116,1080.76,0.0,0.0
76561198135975055,61,221.83,0.0,0.0
Exhilaration,113,318.15,3.0,2.65
Exiduus,89,925.42,0.0,0.0
76561198128996717,57,555.72,2.0,3.51
76561198062136873,52,629.66,0.0,0.0
chroniclescreation,77,760.27,2.0,2.6
Exodus20010,48,430.7,1.0,2.08
firestreaker,601,5678.46,0.0,0.0
fam4,67,250.79,2.0,2.99
Amaradas,291,3308.81,0.0,0.0
Externalz,101,1399.3,2.0,1.98
EpicNoDice,193,2371.49,0.0,0.0
ExtraSpicySauce,30,213.84,1.0,3.33
76561197970529590,112,1254.65,0.0,0.0
chrisread672,126,1955.07,1.0,0.79
extronic,799,3584.73,0.0,0.0
76561198083305302,19,19.99,0.0,0.0
RazEcs,46,535.7,0.0,0.0
76561198007327704,122,1710.97,0.0,0.0
Eyri,4,9.99,0.0,0.0
76561198072503989,42,429.72,0.0,0.0
Sweetnurs,74,880.1999999999999,1.0,1.35
cellan43,9,7.970000000000001,0.0,0.0
76561198078754047,10,9.99,0.0,0.0
Ezenthar,153,2305.68,3.0,1.96
76561198076257956,9,0.0,0.0,0.0
gaynurds,144,1201.31,1.0,0.69
faffandtheworldfaffswithyou,193,2611.36,6.0,3.11
76561198050364912,18,104.95,0.0,0.0
76561198066295384,91,565.0799999999999,0.0,0.0
76561198026409973,274,3107.5699999999997,0.0,0.0
76561198019662432,117,1087.18,0.0,0.0
76561198046510033,75,429.65,0.0,0.0
76561198091572560,44,341.77,3.0,6.82
MrJakeKingdem,228,2504.4,0.0,0.0
fab032,127,1821.01,3.0,2.36
feechdoingwork,43,224.78,1.0,2.33
minecraftmodder,66,508.62,1.0,1.52
LucasArthur,167,1780.73,6.0,3.59
76561198098358388,70,471.51,3.0,4.29
dogrider,31,100.91,4.0,12.9
76561198060177221,329,3849.06,7.0,2.13
breadedaustralia,77,953.5,7.0,9.09
76561198063505988,53,437.74,0.0,0.0
76561198084326547,17,164.95,0.0,0.0
digitalgateway777,26,97.96000000000001,1.0,3.85
novaroguex,292,3902.59,0.0,0.0
76561198015496188,25,281.88,0.0,0.0
Faawks,456,5309.87,4.0,0.88
bigchillkid,256,2913.2599999999998,3.0,1.17
76561198090604018,18,0.0,1.0,5.56
76561198016156059,95,1167.27,0.0,0.0
therealfacemcshooty,199,2683.34,0.0,0.0
DannyV8,90,998.47,1.0,1.11
76561197960666461,17,94.89,0.0,0.0
Fadz,173,2347.52,0.0,0.0
76561198010349264,77,661.66,0.0,0.0
76561198068980147,35,375.69,0.0,0.0
Ifuckedmycompanioncube,90,719.45,5.0,5.56
76561198055775587,38,517.76,0.0,0.0
FahRockZa,130,1287.57,1.0,0.77
76561198065558436,20,0.0,0.0,0.0
failninja1,12,129.93,1.0,8.33
faithisfake,8,49.97,0.0,0.0
76561198065942423,5,79.96,0.0,0.0
gramedota,20,94.94,1.0,5.0
oishigreenteaisaverynicedrink,176,1428.8899999999999,2.0,1.14
FALL3NAngel,38,209.94,3.0,7.89
76561198066445452,26,534.79,0.0,0.0
ManFallout,130,1224.09,1.0,0.77
76561198076307555,143,1380.0,2.0,1.4
76561198043462206,211,2470.69,0.0,0.0
Wharbagarble,293,4163.92,3.0,1.02
JGamerHC,40,227.85,0.0,0.0
76561197965059579,63,747.5799999999999,1.0,1.59
76561198061001172,68,618.5699999999999,3.0,4.41
76561198083453517,34,173.9,0.0,0.0
Deathomega313,82,978.3199999999999,1.0,1.22
fantomexican,233,2865.0499999999997,2.0,0.86
76561198063113447,136,1700.05,0.0,0.0
76561198065773341,177,2944.58,0.0,0.0
76561198077199736,48,330.77,1.0,2.08
76561197960877600,24,258.8,0.0,0.0
76561198040200665,107,880.18,0.0,0.0
farsight87,56,667.52,1.0,1.79
76561198064156100,41,304.78999999999996,0.0,0.0
76561198053306375,89,879.47,0.0,0.0
Billy_The_Dog,46,461.6,2.0,4.35
fastik4321,126,1519.2,1.0,0.79
76561198060033965,55,686.68,0.0,0.0
FatChicken420,117,1236.18,4.0,3.42
76561198091325442,51,319.78999999999996,1.0,1.96
76561197961572037,17,79.9,0.0,0.0
feemdeusenosirmao,107,690.56,1.0,0.93
76561198093380344,112,1845.08,2.0,1.79
fatkings,87,1070.31,2.0,2.3
76561198088815236,50,326.78,0.0,0.0
76561198041749839,250,2925.29,1.0,0.4
bbcsfaul,52,554.63,4.0,7.69
FAXILITY_D,141,1977.97,0.0,0.0
76561198077794867,84,347.64,1.0,1.19
76561198066375702,118,1628.51,1.0,0.85
EthoXGaming,81,634.5,3.0,3.7
slickdog10,46,187.88,0.0,0.0
76561197971077817,85,1100.32,1.0,1.18
76561198057948935,9,124.95,0.0,0.0
fazz,21,179.82999999999998,1.0,4.76
nene_oficial,186,957.74,2.0,1.08
FalconsProfile,8,94.97,1.0,12.5
Thienloras,68,729.66,0.0,0.0
76561198064856398,63,599.75,0.0,0.0
fearedwolf64,156,1275.6,1.0,0.64
fearofshorts,899,8162.47,0.0,0.0
76561198041584262,35,331.81,0.0,0.0
76561198011735059,249,2741.14,3.0,1.2
Rushalike,132,1321.45,1.0,0.76
federige,206,1786.92,1.0,0.49
absolutelyzero,30,377.78000000000003,0.0,0.0
s2006mark,31,132.92000000000002,1.0,3.23
Feels345,90,803.42,0.0,0.0
76561198070259583,28,339.85,0.0,0.0
Johnnyfuckingwonny,67,517.74,1.0,1.49
76561198095400437,21,30.96,0.0,0.0
76561198085571748,36,94.94,2.0,5.56
staticpanda,50,438.67,0.0,0.0
76561198050582418,80,585.95,2.0,2.5
choprang,75,605.62,2.0,2.67
76561198058441121,176,2531.5299999999997,0.0,0.0
76561198057540371,152,1644.0,1.0,0.66
fenetic,1543,14108.49,0.0,0.0
Flashfennec,87,570.53,2.0,2.3
TheShadowStricken,91,1511.24,0.0,0.0
lachlan2332,100,1267.42,0.0,0.0
AzzCat95,178,1967.59,1.0,0.56
ClumsyAirplane,39,579.74,0.0,0.0
FestiveDuckGaming,19,330.86,2.0,10.53
Feyruneda,122,776.5,0.0,0.0
Ffourfive,107,789.38,0.0,0.0
76561198097352957,5,64.97,0.0,0.0
ITS-A-FIDO,307,3173.24,2.0,0.65
